name	scientificName	price	imageUrl	categoryName	company	route
ABILIFY 15 MG 10 TABS.	ARIPIPRAZOLE	330.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/abilify-15-mg-10-tablets-956297.jpg?v=1729196907	PSYCHIATRIC.ANTIPSYCHOTICS	OTSUKA	ORAL.SOLID
ABILIFY 5 MG 10 TABS.	ARIPIPRAZOLE	134.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/abilify-5-mg-10-tablets-9172616.jpg?v=1762508400	PSYCHIATRIC.ANTIPSYCHOTICS	OTSUKA	ORAL.SOLID
ABIMOL 500 MG 20 TAB.	PARACETAMOL(ACETAMINOPHEN)	24.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/abimol-500-mg-20-tablets-7308198.jpg?v=1764283687	ANTIPYRETIC	GLAXO SMITHKLINE	ORAL.SOLID
ABIMOL EXTRA 20 TAB.	CAFFEINE+PARACETAMOL(ACETAMINOPHEN)	28.00	https://demov2.egypt.dawatech.com/web/image/product.template/16570/image_1920	ANALGESIC.ANTIPYRETIC	GLAXO SMITHKLINE	ORAL.SOLID
ACETOTHYME 10 SACHETS	N-ACETYL L-CYSTEINE+THYME+VITAMIN C	65.00	https://demov2.egypt.dawatech.com/web/image/product.template/15716/image_1920	MUCOLYTIC SOOTHING AGENT AND ANTIOXIDANT	COPAD EGYPT > ADVOCURE PHARMACEUTICALS	EFF
ACHTENON 2 MG 30 TABS.	BIPERIDENE	51.00	https://demov2.egypt.dawatech.com/web/image/product.template/13778/image_1920	ANTIPARKINSON AGENTS.MUSCARINIC ANTAGONIST	ARAB DRUG COMPANY (ADCO)	ORAL.SOLID
ACNEVERA SOAP 80 GM	ALOE VERA+ZINC OXIDE+SALICYLIC ACID+SULPHUR+RESORCINOL	65.00	https://demov2.egypt.dawatech.com/web/image/product.template/13303/image_1920	ANTI-ACNE	HI-CARE > ROVAMED PHARMA	TOPICAL
ACTIFAST 50 MG 30 F.C.TAB.	DICLOFENAC POTASSIUM	39.00	https://demov2.egypt.dawatech.com/web/image/product.template/17101/image_1920	NSAID.ACETIC ACID DERIVATIVES	SIGMA > OCTOBER PHARMA	ORAL.SOLID
ACYCLOVIR 400 STADA 35 TABS.	ACYCLOVIR	210.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/acyclovir-stada-400-mg-35-tablets-689532.jpg?v=1698896109	ANTI-VIRAL.NUCLEOSIDE	GLOBAL NAPI PHARMACEUTICALS > STADA	ORAL.SOLID
ACYCLOVIR 800 STADA 35 TABS.	ACYCLOVIR	280.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/acyclovir-stada-800-mg-35-tablets-939342.jpg?v=1736607097	ANTI-VIRAL.NUCLEOSIDE	GLOBAL NAPI PHARMACEUTICALS > STADA	ORAL.SOLID
ADOLOR 10 MG 20 F.C.TABS.	KETOROLAC TROMETHAMINE	40.00	https://demov2.egypt.dawatech.com/web/image/product.template/18249/image_1920	NSAID.ACETIC ACID DERIVATIVES	PHARCO	ORAL.SOLID
ADPORT 1 MG 100 CAPS.	TACROLIMUS	2145.00	https://demov2.egypt.dawatech.com/web/image/product.template/509/image_1920	IMMUNOSUPPRESSANT	SANDOZ > NOVARTIS PHARMA SANDOZ DIVISION	ORAL.SOLID
ADWITINE 30 MG 30 CAPS.	DULOXETINE	243.00	https://demov2.egypt.dawatech.com/web/image/product.template/4563/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	ADWIA	ORAL.SOLID
ADWITINE 60 MG 30 CAPS.	DULOXETINE	300.00	https://demov2.egypt.dawatech.com/web/image/product.template/6651/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	ADWIA	ORAL.SOLID
AERIUS 5 MG 20 F.C.TABS.	DESLORATADINE	118.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aerius-5-mg-20-tablets-614529.jpg?v=1687731892	ANTI-HISTAMINE.ANTI-ALLERGY	SCHERING PLOUGH > RAMCO	ORAL.SOLID
AFTER MEALS 20 CAPS.	CHAMOMILE+GINGER+ANISE+BROMELAIN+FENNEL+PEPPERMINT+PAPAIN	50.00	https://demov2.egypt.dawatech.com/web/image/product.template/14013/image_1920	GIT DISTURBANCES	NERHADOU INTERNATIONAL CO.	ORAL.SOLID
AGIOLAX 12 GRANULES IN SACHETS	ISPAGHULA HUSK+PLANTAGO SEED+SENNA	150.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/agiolax-granules-12-sachets-727347.jpg?v=1696872835	LAXATIVE	CID > VIATRIS HEALTHCARE	EFF
ALBENDAZOLE 400 MG 6 TABS	ALBENDAZOLE	46.00	https://demov2.egypt.dawatech.com/web/image/product.template/14326/image_1920	ANTIHELMINTHIC	PHARMA CURE PHARMACEUTICALS > PHARMA CURE	ORAL.SOLID
ALBUSTIX 8 MG 30 TABS.	CANDESARTAN CILEXETIL	81.00	https://demov2.egypt.dawatech.com/web/image/product.template/15953/image_1920	ANTIHYPERTENSIVE.ARBS	FUTURE PHARMACEUTICAL INDUSTRIES > CONCORD PHARMACEUTICAL INDUSTRIES	ORAL.SOLID
ALCAFTAPRO 0.25% EYE DROPS 3 ML	ALCAFTADINE	95.50	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/alcaftapro-025-eye-drops-3-ml-1626182.jpg?v=1758854003	ANTI-HISTAMINE.SECOND-GENERATION	EVA PHARMA	EYE
ALDARA 5% CREAM 12 SACHETS	IMIQUIMOD	879.00	https://demov2.egypt.dawatech.com/web/image/product.template/1308/image_1920	IMMUNE RESPONSE MODIFIER	MEDA AB > ONE PHARMA TECH	TOPICAL
ALDOMET 250 MG 30 TAB	METHYLDOPA	111.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aldomet-250-mg-30-tablets-164866.jpg?v=1705421081	ANTIHYPERTENSIVES.CENTRAL ALPHA 2 AGONIST	KAHIRA	ORAL.SOLID
ALERGOLIBER 10 MG 20 F.C. TABS.	RUPATADINE	60.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/alergoliber-10-mg-20-tablets-711195.jpg?v=1694881033	ANTI-HISTAMINE.SECOND-GENERATION	ATCO PHARMA	ORAL.SOLID
ALFACLINDAMYCIN 300 MG 10 CAPS.	CLINDAMYCIN	69.00	https://demov2.egypt.dawatech.com/web/image/product.template/17066/image_1920	ANTIBIOTIC.LINCOMYCINS	ATCO PHARMA > ROTABIOGEN	ORAL.SOLID
ALGESAL SURACTIVE CREAM 40 GM	DIETHYLAMINE+MYRTECAINE+SALICYLIC ACID	46.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/algesal-suractive-cream-40-gm-276908.jpg?v=1687731894	TOPICAL ANALGESIC	CHEMIPHARM	TOPICAL
ALKAPRESS 10 MG 30 TAB.	AMLODIPINE	108.00	https://demov2.egypt.dawatech.com/web/image/product.template/11277/image_1920	ANTIHYPERTENSIVE.SELECTIVE CALCIUM CHANNEL BLOCKER	HIKMA PHARMA	ORAL.SOLID
ALKAPRESS 5 MG 20 TAB.	AMLODIPINE	58.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/alkapress-5-mg-20-tablets-869347.jpg?v=1728527892	ANTIHYPERTENSIVE.SELECTIVE CALCIUM CHANNEL BLOCKER	HIKMA PHARMA	ORAL.SOLID
ALKAPRIDE 50 MG 30 SCORED TABS.	ITOPRIDE	90.00	https://demov2.egypt.dawatech.com/web/image/product.template/10411/image_1920	MOTILITY STIMULANT	FUTURE PHARMACEUTICAL INDUSTRIES (FPI) > UTOPIA	ORAL.SOLID
ALL-VENT SYRUP 125ML	BROMHEXINE+GUAIFENESIN+MENTHOL+TERBUTALINE	34.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/all-vent-syrup-125-ml-400319.jpg?v=1687634952	COUGH PRODUCTS	BORG	ORAL.LIQUID
ALLEAR 5 MG 20 F.C.TABS.	LEVOCETIRIZINE	78.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/allear-5-mg-20-tablets-325322.jpg?v=1696959822	ANTI-HISTAMINE.NON-SEDATIVE.THIRD-GENERATION	WESTERN PHARMACEUTICALS INDUSTRIES	ORAL.SOLID
ALLERBAN S.R. 2 MG 20 TABS.	KETOTIFEN	38.00	https://demov2.egypt.dawatech.com/web/image/product.template/15408/image_1920	ANTI-HISTAMINE.SECOND-GENERATION	MULTI-APEX	ORAL.SOLID
ALLERFEN 180 MG 20 F.C. TABS.	FEXOFENADINE	84.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/allerfen-180-mg-20-tablets-207446.jpg?v=1710451578	ANTI-HISTAMINE.ANTI-ALLERGY	AMOUN	ORAL.SOLID
ALLERFEN 60 MG 30 F.C.TABS.	FEXOFENADINE	42.00	https://demov2.egypt.dawatech.com/web/image/product.template/17109/image_1920	ANTI-HISTAMINE.ANTI-ALLERGY	AMOUN	ORAL.SOLID
ALLERGEX 20 MG 20 TABS.	CHLORPHENOXAMINE	4.50	https://demov2.egypt.dawatech.com/web/image/product.template/18815/image_1920	ANTI-HISTAMINE.ANTI-ALLERGY	EIPICO	ORAL.SOLID
ALLERGEX CAFFEINE 20 TABS.	CAFFEINE+CHLORPHENOXAMINE	20.00	https://demov2.egypt.dawatech.com/web/image/product.template/18812/image_1920	ANTI-HISTAMINE	EIPICO	ORAL.SOLID
ALLERZONE 0.1% CREAM 25 GM	MOMETASONE FUROATE	40.00	https://demov2.egypt.dawatech.com/web/image/product.template/17666/image_1920	ANTI-INFLAMMATORY.GLUCOCORTICOID	EGPI	TOPICAL
ALPHAVIM 300 - 20 CAPS.	THIOCTIC ACID(ALPHA LIPOIC ACID)+VITAMIN B12+VITAMIN B6+FOLIC ACID+GINKO BILOBA+BACOPA EXTRACT	160.00	https://demov2.egypt.dawatech.com/web/image/product.template/6852/image_1920	ANTIOXIDANT	COPAD PHARMA	ORAL.SOLID
ALPHINTERN 30 F.C.TABS.	CHYMOTRYPSIN+TRYPSIN	87.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/alphintern-30-tablets-238243.jpg?v=1687634811	ENZYME REPLACEMENT THERAPY	AMOUN	ORAL.SOLID
ALPRAX 1 MG 20 TABS.	ALPRAZOLAM	46.00	https://demov2.egypt.dawatech.com/web/image/product.template/17223/image_1920	PSYCHIATRIC.ANXIOLYTICS-HYPNOTICS	SIGMA	ORAL.SOLID
ALVEOLIN SYRUP 100 ML	GRINDELIA HERBA EXTRACT+PRIMULA RADIX EXTRACT+THYME HERB EXTRACT+PIMPINELLA RADIX EXTRACT+EUCALYPTUS	50.00	https://demov2.egypt.dawatech.com/web/image/product.template/16120/image_1920	COUGH PRODUCTS	EGPI	ORAL.LIQUID
ALVEOLIN-P SYRUP 100 ML	GRINDELIA HERBA EXTRACT+PRIMULA RADIX EXTRACT+THYME HERB EXTRACT+PIMPINELLA RADIX EXTRACT+ANISE OIL+	50.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/alveolin-p-syrup-100-ml-832954.jpg?v=1707155068	COUGH PRODUCTS	EGPI	ORAL.LIQUID
ALZMENDA 10 MG 21 F.C.TAB	MEMANTINE	75.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/alzmenda-10-mg-21-tablets-603744.jpg?v=1687634959	DOPAMINE D2 AGONIST	MARCYRL PHARMACEUTICAL INDUSTRIES (MPI)	ORAL.SOLID
AMARYL 1 MG 30 TABS.	GLIMEPIRIDE	40.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/amaryl-1-mg-30-tablets-573408.jpg?v=1724440984	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	SANOFI	ORAL.SOLID
AMARYL 2 MG 30 TABS.	GLIMEPIRIDE	78.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/amaryl-2-mg-30-tablets-208077.jpg?v=1713405820	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	SANOFI	ORAL.SOLID
AMARYL 3 MG 30 TABS.	GLIMEPIRIDE	87.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/amaryl-3-mg-30-tablets-677125.jpg?v=1696872836	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	SANOFI	ORAL.SOLID
AMARYL 4 MG 30 TABS.	GLIMEPIRIDE	108.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/amaryl-4-mg-30-tablets-520735.jpg?v=1699069838	ANTI-DIABETIC.SECRETAGOGUES.SULFONYLUREA	SANOFI	ORAL.SOLID
AMBEZIM-G 30 F.C. TABS.	CHYMOTRYPSIN+TRYPSIN	102.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/ambezim-g-30-tablets-249701.jpg?v=1687634960	ENZYME REPLACEMENT THERAPY	GLOBAL NAPI PHARMACEUTICALS	ORAL.SOLID
AMIKACIN SPRAY 100 ML	AMIKACIN	53.00	https://demov2.egypt.dawatech.com/web/image/product.template/13651/image_1920	TOPICAL ANTIBIOTIC	EGYPTIAN CO. FOR ADV. PHARMA. (ECAP) > ACDIMA INTERNATIONAL TRADING	SPRAY
AMILO 5 MG 30 TAB.	AMLODIPINE	54.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/amilo-5-mg-30-tablets-748645.jpg?v=1729197098	ANTIHYPERTENSIVE.SELECTIVE CALCIUM CHANNEL BLOCKER	ALFACURE PHARMACEUTICALS	ORAL.SOLID
AMINORENOCARE 100 F.C. TABS.	ALPHA KETO ANALOG OF(L-ISOLEUCINE+L-LEUCINE+L-PHENYLALANINE+L-VALINE+L-METHIONINE)+L-LYSINE+L-THREONINE+L-TRYPTOPHAN+L-HISTIDINE+L-TYROSINE	900.00	https://demov2.egypt.dawatech.com/web/image/product.template/1208/image_1920	KIDNEY FAILURE	AMOUN	ORAL.SOLID
AMIPRIDE 200 MG 30 SCORED TAB.	AMISULPRIDE	243.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/amipride-200-mg-30-tabs-204343.jpg?v=1746797938	PSYCHIATRIC.ANTIPSYCHOTICS	ANDALOUS PHARMA	ORAL.SOLID
AMIPRIDE 400 MG 20 SCORED F.C. TAB.	AMISULPRIDE	198.00	https://demov2.egypt.dawatech.com/web/image/product.template/7754/image_1920	PSYCHIATRIC.ANTIPSYCHOTICS	ANDALOUS PHARMA	ORAL.SOLID
AMLODIPINE 5 MG 30 TAB.	AMLODIPINE	60.00	https://demov2.egypt.dawatech.com/web/image/product.template/14767/image_1920	ANTIHYPERTENSIVE.SELECTIVE CALCIUM CHANNEL BLOCKER	AMRIYA	ORAL.SOLID
AMLOSAZIDE 10/25/40 MG 30 F.C. TABS.	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	141.00	https://demov2.egypt.dawatech.com/web/image/product.template/9345/image_1920	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	ATCO PHARMA	ORAL.SOLID
AMLOSAZIDE 5/12.5/20 MG 30 F.C. TABS.	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	99.00	https://demov2.egypt.dawatech.com/web/image/product.template/11738/image_1920	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	ATCO PHARMA	ORAL.SOLID
AMLOSAZIDE 5/12.5/40 MG 30 F.C. TABS.	AMLODIPINE+OLMESARTAN+HYDROCHLOROTHIAZIDE	123.00	https://demov2.egypt.dawatech.com/web/image/product.template/11264/image_1920	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER & CA++ CHANNEL BLOCKER & DIURETIC	ATCO PHARMA	ORAL.SOLID
AMLOVERAN 10/10MG 30 TABS.	AMLODIPINE + PERINDOPRIL	216.00	https://demov2.egypt.dawatech.com/web/image/product.template/8635/image_1920	ANTI-HYPERTENSIVE.COMBINED ACE WITH CALCIUM CHANNEL BLOCKER	EVA PHARMA	ORAL.SOLID
AMOSAR FORTE 100/25 MG 30 F.C.TAB.	HYDROCHLOROTHIAZIDE+LOSARTAN	117.00	https://demov2.egypt.dawatech.com/web/image/product.template/10866/image_1920	ANTI-HYPERTENSIVE.COMBINED ANGIOTENSIN BLOCKER WITH DIURETIC	AMOUN	ORAL.SOLID
AMRIZOLE 1 GM 5 RECTAL SUPP.	METRONIDAZOLE	10.00	https://demov2.egypt.dawatech.com/web/image/product.template/18696/image_1920	ANTIPROTOZOAL.NITROIMIDAZOLE	AMRIYA	RECTAL
AMRIZOLE 250 MG 20 TABS.	METRONIDAZOLE	20.00	https://demov2.egypt.dawatech.com/web/image/product.template/17589/image_1920	ANTIPROTOZOAL.NITROIMIDAZOLE	AMRIYA	ORAL.SOLID
AMRIZOLE 500 MG 20 TABS.	METRONIDAZOLE	25.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/amrizole-500-mg-20-tablets-287542.jpg?v=1687634960	ANTIPROTOZOAL.NITROIMIDAZOLE	AMRIYA	ORAL.SOLID
ANAFRONIL 25 MG 30 TAB.	CLOMIPRAMINE	66.00	https://demov2.egypt.dawatech.com/web/image/product.template/14657/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	NOVARTIS > SANDOZ	ORAL.SOLID
ANAFRONIL SR 75 MG 20 F.C.TAB.	CLOMIPRAMINE	106.00	https://demov2.egypt.dawatech.com/web/image/product.template/9243/image_1920	PSYCHIATRIC.ANTIDEPRESSANTS	NOVARTIS > SANDOZ	ORAL.SOLID
ANALLERGE 4 MG 60 TAB.	CHLORPHENIRAMINE	30.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/anallerge-4-mg-60-tablets-9726079.jpg?v=1766839645	ANTI-HISTAMINE.ANTI-ALLERGY	KAHIRA	ORAL.SOLID
ANARCOL 50 MG 30 F.C.TABS.	NALTREXONE	777.00	https://demov2.egypt.dawatech.com/web/image/product.template/3698/image_1920	ANALGESICS.NARCOTIC OPIOID	MULTI-APEX	ORAL.SOLID
ANASTROZOL-SYNTHON 1 MG 28 F.C.TABS.	ANASTROZOLE	706.00	https://demov2.egypt.dawatech.com/web/image/product.template/2307/image_1920	NON-STEROIDAL AROMATASE-INHIBITOR	SYNTHON HISPANIA S.L. > ABOUKIR TRADING	ORAL.SOLID
ANCAVAZ 10/5 MG 20 TABS.	AMLODIPINE + PERINDOPRIL	51.50	https://demov2.egypt.dawatech.com/web/image/product.template/14247/image_1920	ANTI-HYPERTENSIVE.COMBINED ACE WITH CALCIUM CHANNEL BLOCKER	ZETA PHARM	ORAL.SOLID
ANCAVAZ 5/5 MG 20 TABS.	AMLODIPINE + PERINDOPRIL	47.00	https://demov2.egypt.dawatech.com/web/image/product.template/14247/image_1920	ANTI-HYPERTENSIVE.COMBINED ACE WITH CALCIUM CHANNEL BLOCKER	ZETA PHARM	ORAL.SOLID
ANDOMATOID 2 MG 28 F.C.TABS.	BARICITINIB	1100.00	https://demov2.egypt.dawatech.com/web/image/product.template/707/image_1920	JANUS KINASE (JAK) INHIBITOR	EVA PHARMA > ANDALOUS PHARMA	ORAL.SOLID
ANDOMATOID 4 MG 28 F.C.TABS.	BARICITINIB	2200.00	https://demov2.egypt.dawatech.com/web/image/product.template/430/image_1920	JANUS KINASE (JAK) INHIBITOR	EVA PHARMA > ANDALOUS PHARMA	ORAL.SOLID
ANDOPENTENE XR 300 MG 20 F.C. TABS.	GABAPENTIN	90.00	https://demov2.egypt.dawatech.com/web/image/product.template/7875/image_1920	ANTI-EPILEPTIC.GABA ANALOGS	ANDALOUS PHARMA	ORAL.SOLID
ANDOPOXETINE 60 MG 6 F.C. TABS.	DAPOXETINE	116.00	https://demov2.egypt.dawatech.com/web/image/product.template/11265/image_1920	PREMATURE EJACULATION	INTERNATIONAL DRUG INDUSTRIES > ANDALOUS PHARMA	ORAL.SOLID
ANDORIVABAN 10 MG 20 TABS	RIVAROXABAN	152.00	https://demov2.egypt.dawatech.com/web/image/product.template/7030/image_1920	ANTIPLATLET.DIRECT FACTOR XA INHIBITOR	ANDALOUS PHARMA	ORAL.SOLID
ANDORIVABAN 20 MG 20 F.C. TABS.	RIVAROXABAN	260.00	https://demov2.egypt.dawatech.com/web/image/product.template/4132/image_1920	ANTIPLATLET.DIRECT FACTOR XA INHIBITOR	ANDALOUS PHARMA	ORAL.SOLID
ANDOURISTAT 80 MG 20 F.C. TABLETS	FEBUXOSTAT	80.00	https://demov2.egypt.dawatech.com/web/image/product.template/13244/image_1920	ANTIGOUT	ANDALOUS PHARMA	ORAL.SOLID
ANDOVIMPAMIDE 100 MG 30 TABS.	LACOSAMIDE	273.00	https://demov2.egypt.dawatech.com/web/image/product.template/3944/image_1920	ANTI-EPILEPTIC	ANDALOUS PHARMA	ORAL.SOLID
ANGIOSARTAN 10MG 28 F.C. TABS.	OLMESARTAN	64.00	https://demov2.egypt.dawatech.com/web/image/product.template/14208/image_1920	ANTI-HYPERTENSIVE.ANGIOTENSIN BLOCKER	CHEMIPHARM	ORAL.SOLID
ANGIOSARTAN 20MG 28 F.C. TABS.	OLMESARTAN	72.00	https://demov2.egypt.dawatech.com/web/image/product.template/15191/image_1920	ANTI-HYPERTENSIVE.ANGIOTENSIN BLOCKER	CHEMIPHARM	ORAL.SOLID
ANSELACOX 90 MG 30 F.C.TABS.	ETORICOXIB	315.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/anselacox-90-mg-30-tablets-136418.jpg?v=1705421079	NSAID.SELECTIVE COX-2 INHIBITORS	EVA PHARMA	ORAL.SOLID
ANTIFLU 20 CAPS.	CAFFEINE+CHLORPHENIRAMINE+IBUPROFEN+PSEUDOEPHEDRINE	38.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/antiflu-20-capsules-811150.jpg?v=1728393734	COLD & FLU DRUGS	ADWIA	ORAL.SOLID
ANTODINE 20 MG 30 F.C.TABS.	FAMOTIDINE	60.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/antodine-20-mg-30-tablets-631086.jpg?v=1700307205	PEPTIC ULCER.ANTI-HISTAMINE.H2 ANTAGONIST	AMOUN	ORAL.SOLID
ANTODINE 40 MG 30 F.C.TABS.	FAMOTIDINE	93.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/antodine-40-mg-30-tablets-209577.jpg?v=1687634962	PEPTIC ULCER.ANTI-HISTAMINE.H2 ANTAGONIST	AMOUN	ORAL.SOLID
ANTOPRAL 20 MG 14 TAB.	PANTOPRAZOLE	88.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/antopral-20-mg-14-tablets-657825.jpg?v=1707155068	PEPTIC ULCER.PROTON PUMP INHIBITOR	NOVARTIS	ORAL.SOLID
ANTOPRAL 40 MG 14 TAB.	PANTOPRAZOLE	126.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/antopral-40-mg-14-tablets-612976.jpg?v=1710536014	PEPTIC ULCER.PROTON PUMP INHIBITOR	NOVARTIS	ORAL.SOLID
ANUVA 50MG 10 DISPERSIBLE TAB.	DICLOFENAC SODIUM	27.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/anuva-10-dispersible-tablets-595111.jpg?v=1687634961	NSAID.ACETIC ACID DERIVATIVES	NOVARTIS	ORAL.SOLID
ANVIZIRAM 200 MG 40 F.C.TABS.	FAVIPIRAVIR	320.00	https://demov2.egypt.dawatech.com/web/image/product.template/968/image_1920	ANTI-VIRAL	RAMEDA	ORAL.SOLID
APETOID 20 MG 30 F.C.TABS.	LEFLUNOMIDE	180.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/apetoid-20-mg-30-tablets-1172387.jpg?v=1766462188	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	MULTI-APEX	ORAL.SOLID
APIXATRACK 5 MG 30 F.C. TABS.	APIXABAN	366.00	https://demov2.egypt.dawatech.com/web/image/product.template/2639/image_1920	ANTICOAGULANT	EVA PHARMA	ORAL.SOLID
AQUA PLUS SYRUP 100 ML	CARAWAY OIL+DILL OIL+CHAMOMILE EXTRACT+SODIUM BICARBONATE	45.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aqua-plus-syrup-100-ml-154713.jpg?v=1707155072	GIT DISTURBANCE	EGPI	ORAL.LIQUID
ARCOXIA 120 MG 7 F.C.TABS.	ETORICOXIB	137.00	https://demov2.egypt.dawatech.com/web/image/product.template/7741/image_1920	NSAID.SELECTIVE COX-2 INHIBITORS	MERCK SHARP & DOHME	ORAL.SOLID
ARCOXIA 60 MG 14 F.C.TABS.	ETORICOXIB	224.00	https://demov2.egypt.dawatech.com/web/image/product.template/4935/image_1920	NSAID.SELECTIVE COX-2 INHIBITORS	MERCK SHARP & DOHME	ORAL.SOLID
ARCOXIA 90 MG 14 F.C.TABS.	ETORICOXIB	239.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/arcoxia-90-mg-14-tablets-792242.jpg?v=1691500242	NSAID.SELECTIVE COX-2 INHIBITORS	MERCK SHARP & DOHME	ORAL.SOLID
ARICEPT 10 MG 14 F.C. TAB.	DONEPEZIL	470.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aricept-10-mg-14-tablets-636552.jpg?v=1687635055	ACETYLCHOLINESTERASE INHIBITOR	PFIZER	ORAL.SOLID
ARICEPT 5 MG 14 TAB.	DONEPEZIL	392.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/aricept-5-mg-14-tablets-362577.jpg?v=1687634968	CENTRAL ACETYLCHOLINESTERASE INHIBITOR	PFIZER	ORAL.SOLID
ARIMIDEX 1 MG 28 TAB.	ANASTROZOLE	706.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/arimidex-1-mg-28-tablets-483058.jpg?v=1744244958	NON-STEROIDAL AROMATASE-INHIBITOR	ASTRA ZENECA	ORAL.SOLID
ARMOWAKE 50 MG 20 TABS.	ARMODAFINIL	86.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/files/armowake-50-mg-20-tablets-586720.jpg?v=1744244369	WAKEFULNESS-PROMOTING AGENT	EVA PHARMA	ORAL.SOLID
AROMASIN 25 MG 30 TABS.	EXEMESTANE	1382.00	https://demov2.egypt.dawatech.com/web/image/product.template/730/image_1920	ANTINEOPLASTIC	PFIZER	ORAL.SOLID
ARTHFREE 20 MG 30 F.C.TABS.	LEFLUNOMIDE	261.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/arthfree-20-mg-30-tablets-407629.jpg?v=1695313879	IMMUNOSUPPRESSIVE AGENT.ANTIRHEUMATIC ANTIVIRAL AGENT.PYRIMIDINE SYNTHESIS INHIBITOR	EVA PHARMA	ORAL.SOLID
ARTIXIBAN 5 MG 30 F.C. TABS.	APIXABAN	444.00	https://demov2.egypt.dawatech.com/web/image/product.template/4449/image_1920	ANTICOAGULANT	MASH PREMIERE	ORAL.SOLID
ASCIZADEX-N TOP. GEL 40 GM	AESCIN+DIETHYLAMINE SALICYLATE	46.00	https://demov2.egypt.dawatech.com/web/image/product.template/14287/image_1920	NSAID.ANTIREHUMATIC.SALICYLATES	ZAD	TOPICAL
ATACAND 16 MG 14 TABS.	CANDESARTAN CILEXETIL	116.00	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/atacand-16-mg-14-tablets-892930.jpg?v=1687635055	ANTIHYPERTENSIVE.ARBS	ASTRA ZENECA	ORAL.SOLID
ATACAND 4 MG 14 TABS.	CANDESARTAN CILEXETIL	39.75	https://cdn.shopify.com/s/files/1/0774/7151/4932/products/atacand-4-mg-14-tablets-358024.jpg?v=1687635055	ANTIHYPERTENSIVE.ARBS	ASTRA ZENECA	ORAL.SOLID
